"species"	"detection_cue"	"minute"	"distance_m"	"fragment"	"point"	"microhabitat"	"date"	"start_time"	"end_time"	"route"	"page_number"	"notes"
"Pitangus_sulphuratus"	"aural"	"5-10"	"25-50"	"A"	2	"Clareira/taquara"	"2025-09-23"	"06:18"	"06:28"	"1-12"	1	NA
"Pitangus_sulphuratus"	"aural"	"5-10"	"25-50"	"A"	2	"Clareira/taquara"	"2025-09-23"	"06:18"	"06:28"	"1-12"	1	NA
"Hylocharis_chrysura"	"aural"	"5-10"	"10-25"	"A"	2	"Clareira/taquara"	"2025-09-23"	"06:18"	"06:28"	"1-12"	2	NA
"Turdus_albicollis"	"aural"	"5-10"	"10-25"	"A"	2	"Clareira/taquara"	"2025-09-23"	"06:18"	"06:28"	"1-12"	2	NA
"Dendrocolaptes_platyrostris"	"aural"	"5-10"	"25-50"	"A"	2	"Clareira/taquara"	"2025-09-23"	"06:18"	"06:28"	"1-12"	2	NA
"Vanellus_chilensis"	"aural"	"5-10"	"50"	"A"	2	"Clareira/taquara"	"2025-09-23"	"06:18"	"06:28"	"1-12"	2	NA
"Vanellus_chilensis"	"aural"	"5-10"	"50"	"A"	2	"Clareira/taquara"	"2025-09-23"	"06:18"	"06:28"	"1-12"	2	NA
"Vanellus_chilensis"	"aural"	"5-10"	"50"	"A"	2	"Clareira/taquara"	"2025-09-23"	"06:18"	"06:28"	"1-12"	2	NA
"Patagioenas_picazuro"	"aural"	"0-3"	"10-25"	"A"	3	"Sub-bosque"	"2025-09-23"	"06:34"	"06:44"	"1-12"	1	NA
"Leptotila_verreauxi"	"aural"	"0-3"	"10-25"	"A"	3	"Sub-bosque"	"2025-09-23"	"06:34"	"06:44"	"1-12"	1	NA
"Basileuterus_culicivorus"	"aural"	"0-3"	"10-25"	"A"	3	"Sub-bosque"	"2025-09-23"	"06:34"	"06:44"	"1-12"	1	NA
"Patagioenas_picazuro"	"aural"	"0-3"	"25-50"	"A"	3	"Sub-bosque"	"2025-09-23"	"06:34"	"06:44"	"1-12"	1	NA
"Leptotila_verreauxi"	"aural"	"0-3"	"25-50"	"A"	3	"Sub-bosque"	"2025-09-23"	"06:34"	"06:44"	"1-12"	1	NA
"Leptotila_verreauxi"	"aural"	"0-3"	"25-50"	"A"	3	"Sub-bosque"	"2025-09-23"	"06:34"	"06:44"	"1-12"	1	NA
"Basileuterus_culicivorus"	"aural"	"0-3"	"25-50"	"A"	3	"Sub-bosque"	"2025-09-23"	"06:34"	"06:44"	"1-12"	1	NA
"Myiothlypis_leucoblephara"	"aural"	"0-3"	"25-50"	"A"	3	"Sub-bosque"	"2025-09-23"	"06:34"	"06:44"	"1-12"	1	NA
"Dysithamnus_mentalis"	"aural"	"0-3"	"25-50"	"A"	3	"Sub-bosque"	"2025-09-23"	"06:34"	"06:44"	"1-12"	1	NA
"Turdus_rufiventris"	"aural"	"0-3"	"25-50"	"A"	3	"Sub-bosque"	"2025-09-23"	"06:34"	"06:44"	"1-12"	1	NA
"Turdus_leucomelas"	"aural"	"0-3"	"25-50"	"A"	3	"Sub-bosque"	"2025-09-23"	"06:34"	"06:44"	"1-12"	1	NA
"Turdus_leucomelas"	"aural"	"0-3"	"25-50"	"A"	3	"Sub-bosque"	"2025-09-23"	"06:34"	"06:44"	"1-12"	1	NA
"Conopophaga_lineata"	"aural"	"0-3"	"25-50"	"A"	3	"Sub-bosque"	"2025-09-23"	"06:34"	"06:44"	"1-12"	1	NA
"Synallaxis_ruficapilla"	"aural"	"0-3"	"25-50"	"A"	3	"Sub-bosque"	"2025-09-23"	"06:34"	"06:44"	"1-12"	1	NA
"Tachyphonus_coronatus"	"aural"	"0-3"	"25-50"	"A"	3	"Sub-bosque"	"2025-09-23"	"06:34"	"06:44"	"1-12"	1	NA
"Turdus_albicollis"	"aural"	"0-3"	"25-50"	"A"	3	"Sub-bosque"	"2025-09-23"	"06:34"	"06:44"	"1-12"	1	NA
"Lathrotriccus_euleri"	"aural"	"0-3"	"25-50"	"A"	3	"Sub-bosque"	"2025-09-23"	"06:34"	"06:44"	"1-12"	1	NA
"Mackenziaena_leachii"	"aural"	"0-3"	"50"	"A"	3	"Sub-bosque"	"2025-09-23"	"06:34"	"06:44"	"1-12"	1	NA
"Myiopsitta_monachus"	"aural"	"0-3"	"50"	"A"	3	"Sub-bosque"	"2025-09-23"	"06:34"	"06:44"	"1-12"	1	NA
"Myiopsitta_monachus"	"aural"	"0-3"	"50"	"A"	3	"Sub-bosque"	"2025-09-23"	"06:34"	"06:44"	"1-12"	1	NA
"Myiopsitta_monachus"	"aural"	"0-3"	"50"	"A"	3	"Sub-bosque"	"2025-09-23"	"06:34"	"06:44"	"1-12"	1	NA
"Thamnophilus_caerulescens"	"aural"	"3-5"	"10-25"	"A"	3	"Sub-bosque"	"2025-09-23"	"06:34"	"06:44"	"1-12"	1	NA
"Thamnophilus_caerulescens"	"aural"	"3-5"	"10-25"	"A"	3	"Sub-bosque"	"2025-09-23"	"06:34"	"06:44"	"1-12"	1	NA
"Vanellus_chilensis"	"aural"	"3-5"	"25-50"	"A"	3	"Sub-bosque"	"2025-09-23"	"06:34"	"06:44"	"1-12"	1	NA
"Synallaxis_cinerascens"	"aural"	"3-5"	"25-50"	"A"	3	"Sub-bosque"	"2025-09-23"	"06:34"	"06:44"	"1-12"	1	NA
"Saltator_similis"	"aural"	"3-5"	"25-50"	"A"	3	"Sub-bosque"	"2025-09-23"	"06:34"	"06:44"	"1-12"	1	NA
"Nothura_maculosa"	"aural"	"3-5"	"50"	"A"	3	"Sub-bosque"	"2025-09-23"	"06:34"	"06:44"	"1-12"	1	NA
"Myiarchus_swainsoni"	"aural"	"5-10"	"10-25"	"A"	3	"Sub-bosque"	"2025-09-23"	"06:34"	"06:44"	"1-12"	1	NA
"Trogon_surrucura"	"aural"	"5-10"	"10-25"	"A"	3	"Sub-bosque"	"2025-09-23"	"06:34"	"06:44"	"1-12"	1	NA
"Thraupis_sayaca"	"aural"	"5-10"	"10-25"	"A"	3	"Sub-bosque"	"2025-09-23"	"06:34"	"06:44"	"1-12"	1	NA
"Thraupis_sayaca"	"aural"	"5-10"	"10-25"	"A"	3	"Sub-bosque"	"2025-09-23"	"06:34"	"06:44"	"1-12"	1	NA
"Cyclarhis_gujanensis"	"aural"	"5-10"	"25-50"	"A"	3	"Sub-bosque"	"2025-09-23"	"06:34"	"06:44"	"1-12"	1	NA
"Tyrannus_melancholicus"	"aural"	"5-10"	"25-50"	"A"	3	"Sub-bosque"	"2025-09-23"	"06:34"	"06:44"	"1-12"	1	NA
"Pitangus_sulphuratus"	"aural"	"5-10"	"25-50"	"A"	3	"Sub-bosque"	"2025-09-23"	"06:34"	"06:44"	"1-12"	1	NA
"Pitangus_sulphuratus"	"aural"	"5-10"	"25-50"	"A"	3	"Sub-bosque"	"2025-09-23"	"06:34"	"06:44"	"1-12"	1	NA
"Piculus_aurulentus"	"aural"	"0-3"	"0-10"	"A"	4	"Sub-bosque"	"2025-09-23"	"06:48"	"06:58"	"1-12"	1	NA
"Setophaga_pitiayumi"	"aural"	"0-3"	"10-25"	"A"	4	"Sub-bosque"	"2025-09-23"	"06:48"	"06:58"	"1-12"	1	NA
"Setophaga_pitiayumi"	"aural"	"0-3"	"10-25"	"A"	4	"Sub-bosque"	"2025-09-23"	"06:48"	"06:58"	"1-12"	1	NA
"Myiothlypis_leucoblephara"	"aural"	"0-3"	"10-25"	"A"	4	"Sub-bosque"	"2025-09-23"	"06:48"	"06:58"	"1-12"	1	NA
"Myiothlypis_leucoblephara"	"aural"	"0-3"	"10-25"	"A"	4	"Sub-bosque"	"2025-09-23"	"06:48"	"06:58"	"1-12"	1	NA
"Molothrus_bonariensis"	"aural"	"0-3"	"10-25"	"A"	4	"Sub-bosque"	"2025-09-23"	"06:48"	"06:58"	"1-12"	1	NA
"Molothrus_bonariensis"	"aural"	"0-3"	"10-25"	"A"	4	"Sub-bosque"	"2025-09-23"	"06:48"	"06:58"	"1-12"	1	NA
"Myiarchus_swainsoni"	"aural"	"0-3"	"10-25"	"A"	4	"Sub-bosque"	"2025-09-23"	"06:48"	"06:58"	"1-12"	1	NA
"Synallaxis_ruficapilla"	"aural"	"0-3"	"10-25"	"A"	4	"Sub-bosque"	"2025-09-23"	"06:48"	"06:58"	"1-12"	1	NA
"Patagioenas_picazuro"	"aural"	"0-3"	"10-25"	"A"	4	"Sub-bosque"	"2025-09-23"	"06:48"	"06:58"	"1-12"	1	NA
"Veniliornis_spilogaster"	"aural"	"0-3"	"10-25"	"A"	4	"Sub-bosque"	"2025-09-23"	"06:48"	"06:58"	"1-12"	1	NA
"Paroaria_coronata"	"aural"	"0-3"	"25-50"	"A"	4	"Sub-bosque"	"2025-09-23"	"06:48"	"06:58"	"1-12"	1	NA
"Paroaria_coronata"	"aural"	"0-3"	"25-50"	"A"	4	"Sub-bosque"	"2025-09-23"	"06:48"	"06:58"	"1-12"	1	NA
"Basileuterus_culicivorus"	"aural"	"0-3"	"25-50"	"A"	4	"Sub-bosque"	"2025-09-23"	"06:48"	"06:58"	"1-12"	1	NA
"Basileuterus_culicivorus"	"aural"	"0-3"	"25-50"	"A"	4	"Sub-bosque"	"2025-09-23"	"06:48"	"06:58"	"1-12"	1	NA
"Pitangus_sulphuratus"	"aural"	"0-3"	"25-50"	"A"	4	"Sub-bosque"	"2025-09-23"	"06:48"	"06:58"	"1-12"	1	NA
"Pitangus_sulphuratus"	"aural"	"0-3"	"25-50"	"A"	4	"Sub-bosque"	"2025-09-23"	"06:48"	"06:58"	"1-12"	1	NA
"Tachyphonus_coronatus"	"aural"	"0-3"	"25-50"	"A"	4	"Sub-bosque"	"2025-09-23"	"06:48"	"06:58"	"1-12"	1	NA
"Leptotila_verreauxi"	"aural"	"0-3"	"25-50"	"A"	4	"Sub-bosque"	"2025-09-23"	"06:48"	"06:58"	"1-12"	1	NA
"Leptotila_verreauxi"	"aural"	"0-3"	"25-50"	"A"	4	"Sub-bosque"	"2025-09-23"	"06:48"	"06:58"	"1-12"	1	NA
"Patagioenas_picazuro"	"aural"	"0-3"	"25-50"	"A"	4	"Sub-bosque"	"2025-09-23"	"06:48"	"06:58"	"1-12"	1	NA
"Syndactyla_rufosuperciliata"	"aural"	"0-3"	"25-50"	"A"	4	"Sub-bosque"	"2025-09-23"	"06:48"	"06:58"	"1-12"	1	NA
"Lathrotriccus_euleri"	"aural"	"0-3"	"25-50"	"A"	4	"Sub-bosque"	"2025-09-23"	"06:48"	"06:58"	"1-12"	1	NA
"Synallaxis_cinerascens"	"aural"	"0-3"	"25-50"	"A"	4	"Sub-bosque"	"2025-09-23"	"06:48"	"06:58"	"1-12"	1	NA
"Amaurospiza_moesta"	"aural"	"0-3"	"25-50"	"A"	4	"Sub-bosque"	"2025-09-23"	"06:48"	"06:58"	"1-12"	1	NA
"Vanellus_chilensis"	"aural"	"0-3"	"50"	"A"	4	"Sub-bosque"	"2025-09-23"	"06:48"	"06:58"	"1-12"	1	NA
"Vanellus_chilensis"	"aural"	"0-3"	"50"	"A"	4	"Sub-bosque"	"2025-09-23"	"06:48"	"06:58"	"1-12"	1	NA
"Colaptes_melanochloros"	"aural"	"3-5"	"10-25"	"A"	4	"Sub-bosque"	"2025-09-23"	"06:48"	"06:58"	"1-12"	1	NA
"Turdus_amaurochalinus"	"aural"	"3-5"	"10-25"	"A"	4	"Sub-bosque"	"2025-09-23"	"06:48"	"06:58"	"1-12"	1	NA
"Cyclarhis_gujanensis"	"aural"	"3-5"	"0-10"	"A"	4	"Sub-bosque"	"2025-09-23"	"06:48"	"06:58"	"1-12"	2	NA
"Turdus_rufiventris"	"aural"	"3-5"	"10-25"	"A"	4	"Sub-bosque"	"2025-09-23"	"06:48"	"06:58"	"1-12"	2	NA
"Turdus_rufiventris"	"aural"	"3-5"	"10-25"	"A"	4	"Sub-bosque"	"2025-09-23"	"06:48"	"06:58"	"1-12"	2	NA
"Trogon_surrucura"	"aural"	"3-5"	"25-50"	"A"	4	"Sub-bosque"	"2025-09-23"	"06:48"	"06:58"	"1-12"	2	NA
"Thraupis_sayaca"	"aural"	"5-10"	"10-25"	"A"	4	"Sub-bosque"	"2025-09-23"	"06:48"	"06:58"	"1-12"	2	NA
"Thraupis_sayaca"	"aural"	"5-10"	"10-25"	"A"	4	"Sub-bosque"	"2025-09-23"	"06:48"	"06:58"	"1-12"	2	NA
"Saltator_similis"	"aural"	"5-10"	"10-25"	"A"	4	"Sub-bosque"	"2025-09-23"	"06:48"	"06:58"	"1-12"	2	NA
"Saltator_similis"	"aural"	"5-10"	"10-25"	"A"	4	"Sub-bosque"	"2025-09-23"	"06:48"	"06:58"	"1-12"	2	NA
"Lathrotriccus_euleri"	"aural"	"5-10"	"10-25"	"A"	4	"Sub-bosque"	"2025-09-23"	"06:48"	"06:58"	"1-12"	2	NA
"Piaya_cayana"	"aural"	"5-10"	"25-50"	"A"	4	"Sub-bosque"	"2025-09-23"	"06:48"	"06:58"	"1-12"	2	NA
"Habia_rubica"	"aural"	"5-10"	"25-50"	"A"	4	"Sub-bosque"	"2025-09-23"	"06:48"	"06:58"	"1-12"	2	NA
"Habia_rubica"	"aural"	"5-10"	"25-50"	"A"	4	"Sub-bosque"	"2025-09-23"	"06:48"	"06:58"	"1-12"	2	NA
"Habia_rubica"	"aural"	"5-10"	"25-50"	"A"	4	"Sub-bosque"	"2025-09-23"	"06:48"	"06:58"	"1-12"	2	NA
"Progne_chalybea"	"aural"	"5-10"	"25-50"	"A"	4	"Sub-bosque"	"2025-09-23"	"06:48"	"06:58"	"1-12"	2	NA
"Progne_chalybea"	"aural"	"5-10"	"25-50"	"A"	4	"Sub-bosque"	"2025-09-23"	"06:48"	"06:58"	"1-12"	2	NA
"Trichothraupis_melanops"	"aural"	"5-10"	"25-50"	"A"	4	"Sub-bosque"	"2025-09-23"	"06:48"	"06:58"	"1-12"	2	NA
"Trichothraupis_melanops"	"aural"	"5-10"	"25-50"	"A"	4	"Sub-bosque"	"2025-09-23"	"06:48"	"06:58"	"1-12"	2	NA
"Conopophaga_lineata"	"aural-visual"	"0-3"	"0-10"	"A"	5	"Sub-bosque/clareira/taquara"	"2025-09-23"	"07:04"	"07:14"	"1-12"	1	NA
"Synallaxis_cinerascens"	"aural-visual"	"0-3"	"0-10"	"A"	5	"Sub-bosque/clareira/taquara"	"2025-09-23"	"07:04"	"07:14"	"1-12"	1	NA
"Trichothraupis_melanops"	"aural-visual"	"0-3"	"0-10"	"A"	5	"Sub-bosque/clareira/taquara"	"2025-09-23"	"07:04"	"07:14"	"1-12"	1	NA
"Leptotila_verreauxi"	"aural"	"0-3"	"10-25"	"A"	5	"Sub-bosque/clareira/taquara"	"2025-09-23"	"07:04"	"07:14"	"1-12"	1	NA
"Thamnophilus_caerulescens"	"aural"	"0-3"	"10-25"	"A"	5	"Sub-bosque/clareira/taquara"	"2025-09-23"	"07:04"	"07:14"	"1-12"	1	NA
"Thamnophilus_caerulescens"	"aural"	"0-3"	"10-25"	"A"	5	"Sub-bosque/clareira/taquara"	"2025-09-23"	"07:04"	"07:14"	"1-12"	1	NA
"Stephanoxis_loddigesii"	"aural-visual"	"0-3"	"10-25"	"A"	5	"Sub-bosque/clareira/taquara"	"2025-09-23"	"07:04"	"07:14"	"1-12"	1	NA
"Myiodynastes_maculatus"	"aural"	"0-3"	"25-50"	"A"	5	"Sub-bosque/clareira/taquara"	"2025-09-23"	"07:04"	"07:14"	"1-12"	1	NA
"Amaurospiza_moesta"	"aural"	"0-3"	"25-50"	"A"	5	"Sub-bosque/clareira/taquara"	"2025-09-23"	"07:04"	"07:14"	"1-12"	1	NA
"Megarynchus_pitangua"	"aural"	"0-3"	"25-50"	"A"	5	"Sub-bosque/clareira/taquara"	"2025-09-23"	"07:04"	"07:14"	"1-12"	1	NA
"Basileuterus_culicivorus"	"aural"	"0-3"	"25-50"	"A"	5	"Sub-bosque/clareira/taquara"	"2025-09-23"	"07:04"	"07:14"	"1-12"	1	NA
"Myiothlypis_leucoblephara"	"aural"	"0-3"	"25-50"	"A"	5	"Sub-bosque/clareira/taquara"	"2025-09-23"	"07:04"	"07:14"	"1-12"	1	NA
"Syndactyla_rufosuperciliata"	"aural"	"0-3"	"25-50"	"A"	5	"Sub-bosque/clareira/taquara"	"2025-09-23"	"07:04"	"07:14"	"1-12"	1	NA
"Zenaida_auriculata"	"aural"	"0-3"	"25-50"	"A"	5	"Sub-bosque/clareira/taquara"	"2025-09-23"	"07:04"	"07:14"	"1-12"	1	NA
"Zenaida_auriculata"	"aural"	"0-3"	"25-50"	"A"	5	"Sub-bosque/clareira/taquara"	"2025-09-23"	"07:04"	"07:14"	"1-12"	1	NA
"Leptotila_verreauxi"	"aural"	"0-3"	"25-50"	"A"	5	"Sub-bosque/clareira/taquara"	"2025-09-23"	"07:04"	"07:14"	"1-12"	1	NA
"Leptotila_verreauxi"	"aural"	"0-3"	"25-50"	"A"	5	"Sub-bosque/clareira/taquara"	"2025-09-23"	"07:04"	"07:14"	"1-12"	1	NA
"Patagioenas_picazuro"	"aural"	"0-3"	"25-50"	"A"	5	"Sub-bosque/clareira/taquara"	"2025-09-23"	"07:04"	"07:14"	"1-12"	1	NA
"Patagioenas_picazuro"	"aural"	"0-3"	"25-50"	"A"	5	"Sub-bosque/clareira/taquara"	"2025-09-23"	"07:04"	"07:14"	"1-12"	1	NA
"Saltator_similis"	"aural"	"0-3"	"25-50"	"A"	5	"Sub-bosque/clareira/taquara"	"2025-09-23"	"07:04"	"07:14"	"1-12"	1	NA
"Saltator_similis"	"aural"	"0-3"	"25-50"	"A"	5	"Sub-bosque/clareira/taquara"	"2025-09-23"	"07:04"	"07:14"	"1-12"	1	NA
"Trogon_surrucura"	"aural"	"0-3"	"25-50"	"A"	5	"Sub-bosque/clareira/taquara"	"2025-09-23"	"07:04"	"07:14"	"1-12"	1	NA
"Tachyphonus_coronatus"	"aural"	"0-3"	"25-50"	"A"	5	"Sub-bosque/clareira/taquara"	"2025-09-23"	"07:04"	"07:14"	"1-12"	1	NA
"Thraupis_sayaca"	"aural"	"3-5"	"10-25"	"A"	5	"Sub-bosque/clareira/taquara"	"2025-09-23"	"07:04"	"07:14"	"1-12"	1	NA
"Thraupis_sayaca"	"aural"	"3-5"	"10-25"	"A"	5	"Sub-bosque/clareira/taquara"	"2025-09-23"	"07:04"	"07:14"	"1-12"	1	NA
"Rauenia_bonariensis"	"aural"	"3-5"	"10-25"	"A"	5	"Sub-bosque/clareira/taquara"	"2025-09-23"	"07:04"	"07:14"	"1-12"	1	NA
"Turdus_leucomelas"	"aural"	"3-5"	"10-25"	"A"	5	"Sub-bosque/clareira/taquara"	"2025-09-23"	"07:04"	"07:14"	"1-12"	1	NA
"Dysithamnus_mentalis"	"aural"	"3-5"	"10-25"	"A"	5	"Sub-bosque/clareira/taquara"	"2025-09-23"	"07:04"	"07:14"	"1-12"	2	NA
"Lathrotriccus_euleri"	"aural"	"3-5"	"25-50"	"A"	5	"Sub-bosque/clareira/taquara"	"2025-09-23"	"07:04"	"07:14"	"1-12"	2	NA
"Pitangus_sulphuratus"	"aural"	"3-5"	"25-50"	"A"	5	"Sub-bosque/clareira/taquara"	"2025-09-23"	"07:04"	"07:14"	"1-12"	2	NA
"Pitangus_sulphuratus"	"aural"	"3-5"	"25-50"	"A"	5	"Sub-bosque/clareira/taquara"	"2025-09-23"	"07:04"	"07:14"	"1-12"	2	NA
"Vanellus_chilensis"	"aural"	"3-5"	"50"	"A"	5	"Sub-bosque/clareira/taquara"	"2025-09-23"	"07:04"	"07:14"	"1-12"	2	NA
"Vanellus_chilensis"	"aural"	"3-5"	"50"	"A"	5	"Sub-bosque/clareira/taquara"	"2025-09-23"	"07:04"	"07:14"	"1-12"	2	NA
"Troglodytes_musculus"	"aural"	"5-10"	"25-50"	"A"	5	"Sub-bosque/clareira/taquara"	"2025-09-23"	"07:04"	"07:14"	"1-12"	2	NA
"Colaptes_melanochloros"	"aural"	"5-10"	"25-50"	"A"	5	"Sub-bosque/clareira/taquara"	"2025-09-23"	"07:04"	"07:14"	"1-12"	2	NA
"Synallaxis_ruficapilla"	"aural"	"5-10"	"25-50"	"A"	5	"Sub-bosque/clareira/taquara"	"2025-09-23"	"07:04"	"07:14"	"1-12"	2	NA
"Turdus_rufiventris"	"aural"	"5-10"	"25-50"	"A"	5	"Sub-bosque/clareira/taquara"	"2025-09-23"	"07:04"	"07:14"	"1-12"	2	NA
"Turdus_rufiventris"	"aural"	"5-10"	"25-50"	"A"	5	"Sub-bosque/clareira/taquara"	"2025-09-23"	"07:04"	"07:14"	"1-12"	2	NA
"Lathrotriccus_euleri"	"aural"	"0-3"	"0-10"	"A"	6	"Clareira/taquara"	"2025-09-23"	"07:20"	"07:30"	"1-12"	1	NA
"Zenaida_auriculata"	"visual"	"0-3"	"0-10"	"A"	6	"Clareira/taquara"	"2025-09-23"	"07:20"	"07:30"	"1-12"	1	NA
"Synallaxis_ruficapilla"	"aural-visual"	"0-3"	"10-25"	"A"	6	"Clareira/taquara"	"2025-09-23"	"07:20"	"07:30"	"1-12"	1	NA
"Synallaxis_ruficapilla"	"aural-visual"	"0-3"	"10-25"	"A"	6	"Clareira/taquara"	"2025-09-23"	"07:20"	"07:30"	"1-12"	1	NA
"Basileuterus_culicivorus"	"aural"	"0-3"	"10-25"	"A"	6	"Clareira/taquara"	"2025-09-23"	"07:20"	"07:30"	"1-12"	1	NA
"Myiothlypis_leucoblephara"	"aural"	"0-3"	"10-25"	"A"	6	"Clareira/taquara"	"2025-09-23"	"07:20"	"07:30"	"1-12"	1	NA
"Cyclarhis_gujanensis"	"aural"	"0-3"	"10-25"	"A"	6	"Clareira/taquara"	"2025-09-23"	"07:20"	"07:30"	"1-12"	1	NA
"Thamnophilus_caerulescens"	"aural"	"0-3"	"10-25"	"A"	6	"Clareira/taquara"	"2025-09-23"	"07:20"	"07:30"	"1-12"	1	NA
"Turdus_leucomelas"	"aural"	"0-3"	"10-25"	"A"	6	"Clareira/taquara"	"2025-09-23"	"07:20"	"07:30"	"1-12"	1	NA
"Saltator_similis"	"aural"	"0-3"	"25-50"	"A"	6	"Clareira/taquara"	"2025-09-23"	"07:20"	"07:30"	"1-12"	1	NA
"Saltator_similis"	"aural"	"0-3"	"25-50"	"A"	6	"Clareira/taquara"	"2025-09-23"	"07:20"	"07:30"	"1-12"	1	NA
"Basileuterus_culicivorus"	"aural"	"0-3"	"25-50"	"A"	6	"Clareira/taquara"	"2025-09-23"	"07:20"	"07:30"	"1-12"	1	NA
"Basileuterus_culicivorus"	"aural"	"0-3"	"25-50"	"A"	6	"Clareira/taquara"	"2025-09-23"	"07:20"	"07:30"	"1-12"	1	NA
"Myiothlypis_leucoblephara"	"aural"	"0-3"	"25-50"	"A"	6	"Clareira/taquara"	"2025-09-23"	"07:20"	"07:30"	"1-12"	1	NA
"Leptotila_verreauxi"	"aural"	"0-3"	"25-50"	"A"	6	"Clareira/taquara"	"2025-09-23"	"07:20"	"07:30"	"1-12"	1	NA
"Leptotila_verreauxi"	"aural"	"0-3"	"25-50"	"A"	6	"Clareira/taquara"	"2025-09-23"	"07:20"	"07:30"	"1-12"	1	NA
"Leptotila_verreauxi"	"aural"	"0-3"	"25-50"	"A"	6	"Clareira/taquara"	"2025-09-23"	"07:20"	"07:30"	"1-12"	1	NA
"Patagioenas_picazuro"	"aural"	"0-3"	"25-50"	"A"	6	"Clareira/taquara"	"2025-09-23"	"07:20"	"07:30"	"1-12"	1	NA
"Patagioenas_picazuro"	"aural"	"0-3"	"25-50"	"A"	6	"Clareira/taquara"	"2025-09-23"	"07:20"	"07:30"	"1-12"	1	NA
"Cyanoloxia_brissonii"	"aural"	"0-3"	"25-50"	"A"	6	"Clareira/taquara"	"2025-09-23"	"07:20"	"07:30"	"1-12"	1	NA
"Dysithamnus_mentalis"	"aural"	"0-3"	"25-50"	"A"	6	"Clareira/taquara"	"2025-09-23"	"07:20"	"07:30"	"1-12"	1	NA
"Turdus_leucomelas"	"aural"	"0-3"	"25-50"	"A"	6	"Clareira/taquara"	"2025-09-23"	"07:20"	"07:30"	"1-12"	1	NA
"Cyclarhis_gujanensis"	"aural"	"0-3"	"50"	"A"	6	"Clareira/taquara"	"2025-09-23"	"07:20"	"07:30"	"1-12"	1	NA
"Turdus_rufiventris"	"aural"	"3-5"	"10-25"	"A"	6	"Clareira/taquara"	"2025-09-23"	"07:20"	"07:30"	"1-12"	1	NA
"Turdus_rufiventris"	"aural"	"3-5"	"25-50"	"A"	6	"Clareira/taquara"	"2025-09-23"	"07:20"	"07:30"	"1-12"	1	NA
"Conopophaga_lineata"	"aural"	"3-5"	"25-50"	"A"	6	"Clareira/taquara"	"2025-09-23"	"07:20"	"07:30"	"1-12"	1	NA
"Myiarchus_swainsoni"	"aural"	"3-5"	"25-50"	"A"	6	"Clareira/taquara"	"2025-09-23"	"07:20"	"07:30"	"1-12"	1	NA
"Veniliornis_spilogaster"	"aural"	"5-10"	"25-50"	"A"	6	"Clareira/taquara"	"2025-09-23"	"07:20"	"07:30"	"1-12"	1	NA
"Pionus_maximiliani"	"aural"	"5-10"	"25-50"	"A"	6	"Clareira/taquara"	"2025-09-23"	"07:20"	"07:30"	"1-12"	1	NA
"Pionus_maximiliani"	"aural"	"5-10"	"25-50"	"A"	6	"Clareira/taquara"	"2025-09-23"	"07:20"	"07:30"	"1-12"	1	NA
"Paroaria_coronata"	"aural"	"5-10"	"50"	"A"	6	"Clareira/taquara"	"2025-09-23"	"07:20"	"07:30"	"1-12"	1	NA
"Vanellus_chilensis"	"aural"	"5-10"	"50"	"A"	6	"Clareira/taquara"	"2025-09-23"	"07:20"	"07:30"	"1-12"	1	NA
"Vanellus_chilensis"	"aural"	"5-10"	"50"	"A"	6	"Clareira/taquara"	"2025-09-23"	"07:20"	"07:30"	"1-12"	1	NA
"Coragyps_atratus"	"visual"	"5-10"	"10-25"	"A"	6	"Clareira/taquara"	"2025-09-23"	"07:20"	"07:30"	"1-12"	2	NA
"Stephanoxis_loddigesii"	"aural"	"5-10"	"10-25"	"A"	6	"Clareira/taquara"	"2025-09-23"	"07:20"	"07:30"	"1-12"	2	NA
"Empidonomus_varius"	"aural"	"5-10"	"25-50"	"A"	6	"Clareira/taquara"	"2025-09-23"	"07:20"	"07:30"	"1-12"	2	NA
"Syndactyla_rufosuperciliata"	"aural"	"5-10"	"25-50"	"A"	6	"Clareira/taquara"	"2025-09-23"	"07:20"	"07:30"	"1-12"	2	NA
"Thraupis_sayaca"	"aural"	"5-10"	"25-50"	"A"	6	"Clareira/taquara"	"2025-09-23"	"07:20"	"07:30"	"1-12"	2	NA
"Thraupis_sayaca"	"aural"	"5-10"	"25-50"	"A"	6	"Clareira/taquara"	"2025-09-23"	"07:20"	"07:30"	"1-12"	2	NA
"Zonotrichia_capensis"	"aural"	"5-10"	"25-50"	"A"	6	"Clareira/taquara"	"2025-09-23"	"07:20"	"07:30"	"1-12"	2	NA
"Synallaxis_ruficapilla"	"aural"	"0-3"	"0-10"	"A"	7	"Taquara"	"2025-09-23"	"07:36"	"07:46"	"1-12"	1	NA
"Turdus_rufiventris"	"visual"	"0-3"	"0-10"	"A"	7	"Taquara"	"2025-09-23"	"07:36"	"07:46"	"1-12"	1	NA
"Lathrotriccus_euleri"	"aural"	"0-3"	"10-25"	"A"	7	"Taquara"	"2025-09-23"	"07:36"	"07:46"	"1-12"	1	NA
"Basileuterus_culicivorus"	"aural"	"0-3"	"10-25"	"A"	7	"Taquara"	"2025-09-23"	"07:36"	"07:46"	"1-12"	1	NA
"Basileuterus_culicivorus"	"aural"	"0-3"	"10-25"	"A"	7	"Taquara"	"2025-09-23"	"07:36"	"07:46"	"1-12"	1	NA
